Data Format: 
11802,5/28/14 23:15:00,-888.880,100.0,-0.204,0.006,1.,3.4,6.3,7.,43.57,91.9,41.40,56.89,0.00,4.39
11803,5/28/14 23:30:00,-888.880,100.0,-0.204,0.006,1.,2.5,4.9,355.,43.36,92.8,41.43,56.82,0.00,4.39
11804,5/28/14 23:45:00,-888.880,100.0,-0.204,0.006,1.,1.3,4.9,348.,42.66,93.4,40.89,56.64,0.00,4.36
11805,5/29/14 00:00:00,-888.880,100.0,-0.204,0.006,1.,0.9,3.8,345.,42.33,94.1,40.77,56.39,0.00,4.39
11806,5/29/14 00:15:00,-888.880,100.0,-0.204,0.006,1.,0.9,2.9,3.,42.03,94.4,40.55,56.17,0.00,4.39
11807,5/29/14 00:30:00,-888.880,100.0,-0.204,0.006,1.,0.0,0.0,355.,41.27,94.6,39.85,55.99,0.00,4.39
11808,5/29/14 00:45:00,-888.880,100.0,-0.204,0.006,1.,0.0,0.0,355.,40.39,94.8,39.02,55.72,0.00,4.36
11809,5/29/14 01:00:00,-888.880,100.0,-0.204,0.006,1.,0.0,0.0,355.,41.00,95.3,39.76,55.47,0.00,4.38
11810,5/29/14 01:15:00,-888.880,100.0,-0.204,0.006,1.,0.0,0.0,355.,40.95,95.5,39.76,55.29,0.00,4.39
11811,5/29/14 01:30:00,-888.880,100.0,-0.204,0.006,1.,0.0,0.0,0.,40.82,95.6,39.67,55.08,0.00,4.39
11812,5/29/14 01:45:00,-888.880,100.0,-0.204,0.006,1.,0.0,0.0,354.,41.41,95.9,40.33,54.95,0.00,4.36
11813,5/29/14 02:00:00,-888.880,100.0,-0.204,0.006,1.,0.4,3.4,309.,40.48,95.8,39.38,54.86,0.00,4.40
11814,5/29/14 02:15:00,-888.880,100.0,-0.204,0.006,1.,0.0,0.0,319.,39.51,95.8,38.41,54.73,0.00,4.38
11815,5/29/14 02:30:00,-888.880,100.0,-0.204,0.006,1.,0.0,0.0,319.,38.89,96.0,37.85,54.52,0.00,4.39
11816,5/29/14 02:45:00,-888.880,100.0,-0.204,0.006,1.,0.0,0.0,314.,38.75,96.2,37.76,54.30,0.00,4.35
11817,5/29/14 03:00:00,-888.880,100.0,-0.204,0.006,1.,0.0,0.0,313.,38.17,96.2,37.18,54.12,0.00,4.36
11818,5/29/14 03:15:00,-888.880,100.0,-0.204,0.006,1.,0.0,0.0,313.,38.08,96.3,37.13,53.94,0.00,4.38
11819,5/29/14 03:30:00,-888.880,100.0,-0.204,0.006,1.,0.0,0.0,292.,38.17,96.6,37.29,53.87,0.00,4.38
11820,5/29/14 03:45:00,-888.880,100.0,-0.204,0.006,1.,0.0,0.0,285.,38.41,96.7,37.56,53.73,0.00,4.35
11821,5/29/14 04:00:00,-888.880,100.0,-0.204,0.006,1.,0.0,0.0,274.,38.23,96.8,37.40,53.65,0.00,4.36
11822,5/29/14 04:15:00,-888.880,100.0,-0.204,0.006,1.,0.0,2.5,254.,38.46,96.9,37.65,53.56,0.00,4.37
11823,5/29/14 04:30:00,-888.880,100.0,-0.204,0.006,1.,0.0,0.0,241.,38.61,96.9,37.80,53.47,0.00,4.38
11824,5/29/14 04:45:00,-888.880,100.0,-0.204,0.006,1.,0.0,0.0,241.,37.71,96.9,36.91,53.35,0.00,4.35
11825,5/29/14 05:00:00,-888.880,100.0,-0.204,0.006,4.,0.0,0.0,241.,38.46,97.2,37.74,53.26,0.00,4.36
11826,5/29/14 05:15:00,-888.880,100.0,-0.204,0.006,17.,0.0,0.0,241.,37.85,97.1,37.09,53.20,0.00,4.37
11827,5/29/14 05:30:00,-888.880,100.0,-0.204,0.006,49.,0.0,0.0,241.,38.70,97.2,37.98,53.08,0.00,4.38
11828,5/29/14 05:45:00,-888.880,100.0,-0.204,0.006,94.,0.0,0.0,241.,39.31,97.2,38.59,53.04,0.00,4.36
11829,5/29/14 06:00:00,-888.880,100.0,-0.204,0.006,142.,0.0,0.0,243.,41.00,97.3,40.30,53.04,0.00,4.39
11830,5/29/14 06:15:00,-888.880,100.0,-0.204,0.006,173.,0.0,0.0,243.,42.53,97.0,41.76,53.08,0.00,4.44
11831,5/29/14 06:30:00,-888.880,100.0,-0.204,0.006,213.,0.0,0.0,243.,43.72,96.7,42.85,53.26,0.00,4.48
11832,5/29/14 06:45:00,-888.880,72.4,-0.204,0.006,254.,0.0,0.0,258.,46.11,96.4,45.16,53.35,0.00,4.54
11833,5/29/14 07:00:00,-888.880,32.4,-0.204,0.006,59.,0.0,2.0,324.,49.33,96.1,48.29,53.47,0.00,4.57
11834,5/29/14 07:15:00,-888.880,15.3,-0.204,0.006,337.,1.3,3.4,337.,50.67,94.4,49.14,53.73,0.00,4.57
11835,5/29/14 07:30:00,-888.880,14.1,-0.204,0.006,379.,1.3,2.9,305.,52.38,92.9,50.41,53.91,0.00,4.59
11836,5/29/14 07:45:00,-888.880,11.8,-0.204,0.006,424.,1.3,4.5,337.,51.33,88.0,47.91,54.12,0.00,4.56
11837,5/29/14 08:00:00,-888.880,11.2,-0.204,0.006,467.,2.5,6.7,351.,52.81,83.3,47.91,54.34,0.00,4.57
11838,5/29/14 08:15:00,-888.880,10.0,-0.204,0.006,512.,2.0,4.3,330.,54.30,79.4,48.09,54.52,0.00,4.59
11839,5/29/14 08:30:00,-888.880,8.2,-0.204,0.006,556.,2.5,4.9,347.,55.26,74.7,47.39,54.77,0.00,4.59
11840,5/29/14 08:45:00,-888.880,7.1,-0.204,0.006,586.,3.8,7.4,39.,55.81,71.1,46.62,54.86,0.00,4.56
11841,5/29/14 09:00:00,-888.880,7.1,-0.204,0.006,628.,3.4,7.2,35.,57.04,66.7,46.09,54.91,0.00,4.57
11842,5/29/14 09:15:00,-888.880,6.5,-0.204,0.006,671.,4.5,9.6,17.,56.17,63.0,43.77,54.99,0.00,4.57
11843,5/29/14 09:30:00,-888.880,6.5,-0.204,0.006,703.,4.5,11.6,45.,58.03,58.3,43.50,55.08,0.00,4.59
11844,5/29/14 09:45:00,-888.880,5.9,-0.204,0.006,739.,5.4,13.6,48.,57.76,56.2,42.30,55.29,0.00,4.56
11845,5/29/14 10:00:00,-888.880,5.9,-0.204,0.006,771.,5.4,11.6,73.,58.84,54.4,42.46,55.51,0.00,4.57
11846,5/29/14 10:15:00,-888.880,5.9,-0.204,0.006,808.,6.3,12.5,65.,58.53,52.8,41.40,55.81,0.00,4.57
11847,5/29/14 10:30:00,-888.880,5.9,-0.204,0.006,833.,4.9,11.6,87.,59.88,52.6,42.55,56.08,0.00,4.57
11848,5/29/14 10:45:00,-888.880,5.3,-0.204,0.006,858.,6.7,12.1,93.,58.28,50.1,39.81,56.25,0.00,4.56
11849,5/29/14 11:00:00,-888.880,5.3,-0.204,0.006,893.,5.4,10.3,87.,58.93,50.4,40.55,56.61,0.00,4.57
11850,5/29/14 11:15:00,-888.880,4.7,-0.204,0.006,899.,6.3,13.6,87.,59.40,49.1,40.32,56.98,0.00,4.57
11851,5/29/14 11:30:00,-888.880,5.3,-0.204,0.006,939.,6.3,12.1,101.,59.31,49.9,40.64,57.42,0.00,4.59
11852,5/29/14 11:45:00,-888.880,5.3,-0.204,0.006,944.,6.3,11.2,115.,59.40,51.8,41.70,57.90,0.00,4.56
11853,5/29/14 12:00:00,-888.880,4.7,-0.204,0.006,968.,5.4,10.7,112.,60.17,50.5,41.76,58.37,0.00,4.57
11854,5/29/14 12:15:00,-888.880,4.7,-0.204,0.006,954.,6.7,13.0,55.,60.57,47.2,40.37,58.75,0.00,4.57
11855,5/29/14 12:30:00,-888.880,4.7,-0.204,0.006,959.,6.3,12.1,76.,60.91,49.8,42.08,59.05,0.00,4.59
11856,5/29/14 12:45:00,-888.880,4.7,-0.204,0.006,954.,6.3,13.6,79.,60.26,51.0,42.10,59.31,0.00,4.56
11857,5/29/14 13:00:00,-888.880,4.7,-0.204,0.006,938.,7.4,12.5,72.,60.44,47.4,40.37,59.58,0.00,4.57
11858,5/29/14 13:15:00,-888.880,4.7,-0.204,0.006,943.,6.7,14.5,88.,60.85,50.6,42.44,59.92,0.00,4.59
11859,5/29/14 13:30:00,-888.880,4.7,-0.204,0.006,961.,6.7,12.5,87.,61.41,50.5,42.89,60.22,0.00,4.59
11860,5/29/14 13:45:00,-888.880,4.7,-0.204,0.006,877.,7.2,12.5,91.,60.04,49.8,41.27,60.60,0.00,4.56
11861,5/29/14 14:00:00,-888.880,4.7,-0.204,0.006,849.,6.3,12.5,73.,61.59,47.0,41.20,60.82,0.00,4.59
11862,5/29/14 14:15:00,-888.880,4.1,-0.204,0.006,799.,6.7,14.1,60.,59.83,49.0,40.66,60.82,0.00,4.59
11863,5/29/14 14:30:00,-888.880,4.7,-0.204,0.006,676.,6.7,13.2,83.,60.22,53.7,43.39,60.82,0.00,4.59
11864,5/29/14 14:45:00,-888.880,4.7,-0.204,0.006,846.,6.7,12.5,79.,59.61,55.4,43.65,60.78,0.00,4.56
11865,5/29/14 15:00:00,-888.880,4.7,-0.204,0.006,741.,6.3,11.6,80.,61.07,56.1,45.34,60.82,0.00,4.59
11866,5/29/14 15:15:00,-888.880,4.7,-0.204,0.006,644.,7.2,13.6,69.,59.67,56.0,43.97,60.82,0.00,4.59
11867,5/29/14 15:30:00,-888.880,4.1,-0.204,0.006,624.,7.2,14.5,67.,59.36,54.1,42.80,60.73,0.00,4.59
11868,5/29/14 15:45:00,-888.880,4.1,-0.204,0.006,534.,7.4,13.0,67.,59.49,53.0,42.37,60.57,0.00,4.55
11869,5/29/14 16:00:00,-888.880,4.1,-0.204,0.006,483.,5.8,12.1,70.,59.31,54.4,42.89,60.39,0.00,4.59
11870,5/29/14 16:15:00,-888.880,4.1,-0.204,0.006,534.,5.4,10.3,90.,59.23,53.3,42.30,60.30,0.00,4.59
11871,5/29/14 16:30:00,-888.880,4.1,-0.204,0.006,437.,4.9,10.1,86.,58.46,51.2,40.53,60.26,0.00,4.59
11872,5/29/14 16:45:00,-888.880,4.1,-0.204,0.006,437.,4.5,8.7,84.,59.14,48.4,39.72,60.22,0.00,4.54
11873,5/29/14 17:00:00,-888.880,4.1,-0.204,0.006,479.,4.9,8.7,87.,59.11,44.0,37.26,60.13,0.00,4.59
11874,5/29/14 17:15:00,-888.880,4.1,-0.204,0.006,391.,4.3,7.8,83.,59.95,42.3,37.02,60.04,0.00,4.59
11875,5/29/14 17:30:00,-888.880,4.1,-0.204,0.006,426.,4.9,9.2,70.,59.45,45.3,38.30,59.92,0.00,4.59
11876,5/29/14 17:45:00,-888.880,3.5,-0.204,0.006,364.,5.4,10.1,69.,58.96,46.7,38.62,59.79,0.00,4.54
11877,5/29/14 18:00:00,-888.880,4.1,-0.204,0.006,336.,4.9,8.3,65.,59.14,46.9,38.91,59.67,0.00,4.59
11878,5/29/14 18:15:00,-888.880,3.5,-0.204,0.006,281.,4.3,7.2,77.,58.80,48.8,39.61,59.52,0.00,4.59
11879,5/29/14 18:30:00,-888.880,3.5,-0.204,0.006,143.,4.3,7.8,63.,57.69,48.3,38.32,59.45,0.00,4.59
11880,5/29/14 18:45:00,-888.880,3.5,-0.204,0.006,87.,4.5,8.7,76.,56.17,50.4,38.01,59.27,0.00,4.51
11881,5/29/14 19:00:00,-888.880,3.5,-0.204,0.006,77.,3.8,7.8,81.,55.65,51.8,38.23,59.11,0.00,4.59
11882,5/29/14 19:15:00,-888.880,3.5,-0.204,0.006,73.,2.9,4.9,90.,55.22,52.5,38.17,58.96,0.00,4.64
11883,5/29/14 19:30:00,-888.880,3.5,-0.204,0.006,41.,3.4,6.3,90.,54.95,53.3,38.32,58.80,0.00,4.59
11884,5/29/14 19:45:00,-888.880,3.5,-0.204,0.006,17.,3.4,6.3,83.,54.39,54.2,38.21,58.68,0.00,4.48
11885,5/29/14 20:00:00,-888.880,3.5,-0.204,0.006,3.,2.9,4.3,81.,53.65,55.5,38.14,58.50,0.00,4.48
11886,5/29/14 20:15:00,-888.880,3.5,-0.204,0.006,1.,2.0,3.4,79.,52.77,58.2,38.52,58.32,0.00,4.48
11887,5/29/14 20:30:00,-888.880,4.7,-0.204,0.006,1.,0.0,0.4,79.,49.91,64.5,38.44,58.06,0.00,4.48
11888,5/29/14 20:45:00,-888.880,6.5,-0.204,0.006,1.,0.0,0.0,79.,48.67,69.5,39.16,57.76,0.00,4.44
11889,5/29/14 21:00:00,-888.880,8.8,-0.204,0.006,1.,0.0,0.0,79.,48.27,72.3,39.79,57.51,0.00,4.45
11890,5/29/14 21:15:00,-888.880,12.4,-0.204,0.006,1.,0.0,0.0,79.,47.91,74.2,40.12,57.29,0.00,4.44
11891,5/29/14 21:30:00,-888.880,12.4,-0.204,0.006,1.,0.0,1.6,79.,47.97,76.0,40.78,57.07,0.00,4.44
11892,5/29/14 21:45:00,-888.880,21.8,-0.204,0.006,1.,0.4,1.6,79.,47.46,76.6,40.50,56.89,0.00,4.32
11893,5/29/14 22:00:00,-888.880,29.4,-0.204,0.006,1.,0.0,0.0,79.,46.83,77.5,40.19,56.68,0.00,4.36
11894,5/29/14 22:15:00,-888.880,23.5,-0.204,0.006,1.,0.0,1.3,79.,46.80,78.7,40.55,56.52,0.00,4.39
11895,5/29/14 22:30:00,-888.880,21.2,-0.204,0.006,1.,0.0,1.6,79.,47.97,79.8,42.04,56.34,0.00,4.39
11896,5/29/14 22:45:00,-888.880,24.7,-0.204,0.006,1.,0.4,3.4,110.,48.49,80.8,42.87,56.21,0.00,4.39
11897,5/29/14 23:00:00,-888.880,21.2,-0.204,0.006,1.,1.6,4.5,201.,49.21,82.1,44.01,56.12,0.00,4.38
11898,5/29/14 23:15:00,-888.880,21.8,-0.204,0.006,1.,2.0,5.8,218.,49.42,83.2,44.56,56.03,0.00,4.39
11899,5/29/14 23:30:00,-888.880,23.5,-0.204,0.006,1.,2.5,4.9,209.,49.24,84.0,44.64,55.99,0.00,4.39
11900,5/29/14 23:45:00,-888.880,25.9,-0.204,0.006,1.,1.6,4.5,201.,49.15,84.7,44.76,55.99,0.00,4.39
11901,5/30/14 00:00:00,-888.880,23.5,-0.204,0.006,1.,2.0,4.5,212.,49.42,85.3,45.21,55.90,0.00,4.37
11902,5/30/14 00:15:00,-888.880,27.6,-0.204,0.006,1.,2.0,4.3,215.,49.21,85.7,45.12,55.87,0.00,4.42
11903,5/30/14 00:30:00,-888.880,30.6,-0.204,0.006,1.,2.5,4.9,212.,48.94,86.3,45.05,55.81,0.00,4.39
11904,5/30/14 00:45:00,-888.880,34.1,-0.204,0.006,1.,2.0,3.8,205.,48.72,87.0,45.05,55.78,0.00,4.39
11905,5/30/14 01:00:00,-888.880,41.8,-0.204,0.006,1.,2.5,5.4,212.,48.49,87.6,45.00,55.72,0.00,4.32
11906,5/30/14 01:15:00,-888.880,40.0,-0.204,0.006,1.,2.5,5.4,209.,48.31,88.2,45.00,55.69,0.00,4.36
11907,5/30/14 01:30:00,-888.880,57.6,-0.204,0.006,1.,2.0,4.9,211.,47.88,88.7,44.73,55.65,0.00,4.38
11908,5/30/14 01:45:00,-888.880,73.5,-0.204,0.006,1.,2.0,4.3,218.,47.61,89.2,44.60,55.56,0.00,4.39
11909,5/30/14 02:00:00,-888.880,90.0,-0.204,0.006,1.,2.0,4.3,232.,47.43,89.6,44.55,55.47,0.00,4.35
11910,5/30/14 02:15:00,-888.880,100.0,-0.204,0.006,1.,1.6,3.8,223.,46.92,89.9,44.13,55.38,0.00,4.38
11911,5/30/14 02:30:00,-888.880,100.0,-0.204,0.006,1.,1.3,3.4,208.,46.40,90.3,43.74,55.29,0.00,4.39
11912,5/30/14 02:45:00,-888.880,100.0,-0.204,0.006,1.,1.3,3.4,212.,46.22,90.9,43.72,55.17,0.00,4.39
11913,5/30/14 03:00:00,-888.880,100.0,-0.204,0.006,1.,0.9,2.5,233.,46.08,91.3,43.70,55.08,0.00,4.36
11914,5/30/14 03:15:00,-888.880,100.0,-0.204,0.006,1.,1.3,2.9,216.,46.22,91.6,43.93,54.99,0.00,4.38
11915,5/30/14 03:30:00,-888.880,100.0,-0.204,0.006,1.,1.3,2.5,211.,45.36,91.8,43.12,54.95,0.00,4.39
11916,5/30/14 03:45:00,-888.880,100.0,-0.204,0.006,1.,1.3,4.3,208.,45.12,92.3,43.03,54.82,0.00,4.39
11917,5/30/14 04:00:00,-888.880,100.0,-0.204,0.006,1.,0.9,3.4,209.,45.00,92.7,43.02,54.73,0.00,4.36
11918,5/30/14 04:15:00,-888.880,100.0,-0.204,0.006,1.,1.3,3.8,240.,45.57,93.1,43.70,54.64,0.00,4.38
11919,5/30/14 04:30:00,-888.880,100.0,-0.204,0.006,1.,2.0,5.4,258.,45.66,93.2,43.83,54.55,0.00,4.39
11920,5/30/14 04:45:00,-888.880,100.0,-0.204,0.006,1.,2.5,5.4,230.,45.54,93.3,43.74,54.52,0.00,4.39
11921,5/30/14 05:00:00,-888.880,100.0,-0.204,0.006,2.,1.6,4.5,229.,45.39,93.4,43.61,54.48,0.00,4.32
11922,5/30/14 05:15:00,-888.880,100.0,-0.204,0.006,8.,2.0,6.3,229.,45.57,93.5,43.83,54.43,0.00,4.35
11923,5/30/14 05:30:00,-888.880,100.0,-0.204,0.006,18.,1.6,4.5,232.,45.57,93.5,43.83,54.39,0.00,4.36
11924,5/30/14 05:45:00,-888.880,100.0,-0.204,0.006,36.,2.0,4.9,248.,45.75,93.5,44.01,54.34,0.00,4.39
11925,5/30/14 06:00:00,-888.880,83.5,-0.204,0.006,48.,1.3,3.4,257.,45.90,93.5,44.15,54.34,0.00,4.39
11926,5/30/14 06:15:00,-888.880,10.0,-0.204,0.006,102.,1.6,4.3,229.,47.82,93.4,46.02,54.30,0.00,4.42
11927,5/30/14 06:30:00,-888.880,8.2,-0.204,0.006,106.,2.5,5.4,220.,49.48,92.4,47.39,54.34,0.00,4.47
11928,5/30/14 06:45:00,-888.880,8.2,-0.204,0.006,89.,2.9,5.8,239.,49.15,90.4,46.49,54.39,0.00,4.54
11929,5/30/14 07:00:00,-888.880,7.6,-0.204,0.006,244.,3.4,6.7,209.,50.45,88.9,47.32,54.48,0.00,4.56
11930,5/30/14 07:15:00,-888.880,7.1,-0.204,0.006,346.,3.4,7.8,225.,52.59,85.6,48.42,54.55,0.00,4.56
11931,5/30/14 07:30:00,-888.880,7.1,-0.204,0.006,393.,2.9,6.3,233.,54.12,81.6,48.65,54.64,0.00,4.57
11932,5/30/14 07:45:00,-888.880,7.1,-0.204,0.006,407.,3.4,6.7,218.,54.82,78.7,48.36,54.77,0.00,4.57
11933,5/30/14 08:00:00,-888.880,7.1,-0.204,0.006,457.,3.8,7.8,218.,56.46,76.6,49.23,54.91,0.00,4.57
11934,5/30/14 08:15:00,-888.880,7.1,-0.204,0.006,492.,3.4,7.4,220.,57.11,73.8,48.87,54.95,0.00,4.56
11935,5/30/14 08:30:00,-888.880,6.5,-0.204,0.006,536.,3.4,7.4,246.,58.53,71.5,49.39,55.22,0.00,4.57
11936,5/30/14 08:45:00,-888.880,6.5,-0.204,0.006,576.,3.4,7.2,243.,59.92,69.6,49.98,55.47,0.00,4.57
11937,5/30/14 09:00:00,-888.880,6.5,-0.204,0.006,614.,2.9,5.8,275.,60.91,67.5,50.11,55.60,0.00,4.57
11938,5/30/14 09:15:00,-888.880,6.5,-0.204,0.006,651.,2.5,5.8,213.,62.53,65.9,51.01,55.78,0.00,4.56
11939,5/30/14 09:30:00,-888.880,6.5,-0.204,0.006,682.,2.9,7.2,239.,62.10,64.4,49.98,55.99,0.00,4.57
11940,5/30/14 09:45:00,-888.880,5.9,-0.204,0.006,716.,2.0,6.3,230.,63.43,63.9,51.03,56.25,0.00,4.56
11941,5/30/14 10:00:00,-888.880,5.9,-0.204,0.006,746.,2.5,6.3,282.,63.61,62.5,50.59,56.61,0.00,4.56
11942,5/30/14 10:15:00,-888.880,5.9,-0.204,0.006,772.,2.9,6.3,267.,64.24,61.4,50.72,56.98,0.00,4.56
11943,5/30/14 10:30:00,-888.880,5.3,-0.204,0.006,801.,2.9,5.8,257.,64.98,58.9,50.29,57.29,0.00,4.56
11944,5/30/14 10:45:00,-888.880,5.3,-0.204,0.006,827.,2.0,4.3,136.,65.70,57.6,50.36,57.60,0.00,4.56
11945,5/30/14 11:00:00,-888.880,5.3,-0.204,0.006,852.,2.0,4.9,303.,66.60,56.7,50.77,57.94,0.00,4.56
11946,5/30/14 11:15:00,-888.880,4.7,-0.204,0.006,869.,2.0,5.4,251.,68.05,55.8,51.71,58.41,0.00,4.56
11947,5/30/14 11:30:00,-888.880,5.3,-0.204,0.006,899.,2.9,5.8,270.,68.83,55.6,52.34,58.89,0.00,4.56
11948,5/30/14 11:45:00,-888.880,5.3,-0.204,0.006,919.,2.0,6.3,159.,70.72,55.2,53.89,59.36,0.00,4.56
11949,5/30/14 12:00:00,-888.880,4.7,-0.204,0.006,1008.,3.4,8.3,310.,68.61,51.7,50.16,59.88,0.00,4.56
11950,5/30/14 12:15:00,-888.880,5.3,-0.204,0.006,1009.,2.9,7.2,253.,69.13,51.1,50.32,60.39,0.00,4.56
11951,5/30/14 12:30:00,-888.880,5.3,-0.204,0.006,1013.,2.5,5.8,198.,70.50,49.9,50.95,60.82,0.00,4.56
11952,5/30/14 12:45:00,-888.880,4.7,-0.204,0.006,966.,3.8,10.1,37.,70.20,47.1,49.12,61.29,0.00,4.56
11953,5/30/14 13:00:00,-888.880,4.7,-0.204,0.006,196.,2.9,7.2,104.,69.26,53.9,51.89,61.59,0.00,4.56
11954,5/30/14 13:15:00,-888.880,5.3,-0.204,0.006,946.,4.5,9.6,105.,70.29,54.5,53.15,61.72,0.00,4.56
11955,5/30/14 13:30:00,-888.880,4.7,-0.204,0.006,914.,4.5,10.1,90.,70.25,51.6,51.62,62.02,0.00,4.56
11956,5/30/14 13:45:00,-888.880,4.7,-0.204,0.006,893.,5.4,11.2,88.,71.28,49.6,51.49,62.37,0.00,4.56
11957,5/30/14 14:00:00,-888.880,4.7,-0.204,0.006,876.,5.4,10.7,97.,71.65,43.5,48.31,62.65,0.00,4.56
11958,5/30/14 14:15:00,-888.880,4.7,-0.204,0.006,856.,4.3,10.1,87.,71.96,40.8,46.89,62.92,0.00,4.56
11959,5/30/14 14:30:00,-888.880,4.1,-0.204,0.006,926.,4.3,10.1,97.,71.49,38.8,45.14,63.09,0.00,4.56
11960,5/30/14 14:45:00,-888.880,3.5,-0.204,0.006,266.,4.5,10.1,79.,70.81,37.7,43.77,63.05,0.00,4.56
11961,5/30/14 15:00:00,-888.880,3.5,-0.204,0.006,268.,4.3,8.3,77.,70.47,38.6,44.08,62.87,0.00,4.56
11962,5/30/14 15:15:00,-888.880,3.5,-0.204,0.006,78.,4.9,9.6,84.,69.13,37.7,42.28,62.65,0.00,4.56
11963,5/30/14 15:30:00,-888.880,3.5,-0.204,0.006,106.,4.3,8.7,76.,68.49,37.9,41.85,62.37,0.00,4.56
11964,5/30/14 15:45:00,-888.880,3.5,-0.204,0.006,202.,3.8,7.8,101.,68.83,40.5,43.88,62.06,0.00,4.57
11965,5/30/14 16:00:00,-888.880,3.5,-0.204,0.006,187.,3.8,7.2,97.,68.70,41.7,44.53,61.90,0.00,4.54
11966,5/30/14 16:15:00,-888.880,3.5,-0.204,0.006,102.,3.8,7.4,98.,68.02,41.9,44.04,61.75,0.00,4.57
11967,5/30/14 16:30:00,-888.880,3.5,-0.204,0.006,48.,3.8,7.8,122.,66.69,46.7,45.68,61.63,0.00,4.57
11968,5/30/14 16:45:00,-888.880,7.6,-0.204,0.006,39.,3.4,8.7,154.,65.07,59.8,50.79,61.47,0.00,4.56
11969,5/30/14 17:00:00,-888.880,100.0,-0.204,0.006,64.,2.5,7.4,135.,63.27,64.9,51.30,61.34,0.00,4.51
11970,5/30/14 17:15:00,-888.880,100.0,-0.204,0.006,39.,2.0,4.3,108.,62.02,70.6,52.39,61.20,0.00,4.54
11971,5/30/14 17:30:00,-888.880,14.7,-0.204,0.006,86.,1.6,4.5,138.,62.53,73.2,53.87,61.07,0.00,4.57
11972,5/30/14 17:45:00,-888.880,8.8,-0.204,0.006,52.,2.5,6.3,135.,62.19,73.8,53.76,60.94,0.00,4.59
11973,5/30/14 18:00:00,-888.880,7.6,-0.204,0.006,59.,1.6,5.4,107.,62.96,73.7,54.46,60.85,0.00,4.51
11974,5/30/14 18:15:00,-888.880,9.4,-0.204,0.006,106.,3.4,6.3,55.,62.31,75.0,54.32,60.78,0.00,4.59
11975,5/30/14 18:30:00,-888.880,9.4,-0.204,0.006,31.,4.3,7.4,48.,61.68,76.7,54.32,60.69,0.00,4.57
11976,5/30/14 18:45:00,-888.880,10.0,-0.204,0.006,22.,3.4,7.2,83.,60.30,78.0,53.44,60.60,0.00,4.53
11977,5/30/14 19:00:00,-888.880,11.2,-0.204,0.006,13.,0.9,2.9,110.,60.22,79.2,53.78,60.51,0.00,4.48
11978,5/30/14 19:15:00,-888.880,10.0,-0.204,0.006,4.,0.9,3.4,126.,60.91,80.2,54.81,60.39,0.00,4.48
11979,5/30/14 19:30:00,-888.880,11.2,-0.204,0.006,3.,2.0,5.8,163.,60.64,78.5,53.94,60.30,0.00,4.48
11980,5/30/14 19:45:00,-888.880,10.6,-0.204,0.006,1.,2.0,7.2,170.,60.08,77.4,53.02,60.17,0.00,4.47
11981,5/30/14 20:00:00,-888.880,10.0,-0.204,0.006,1.,3.4,8.3,213.,59.61,77.6,52.63,60.04,0.00,4.44
11982,5/30/14 20:15:00,-888.880,100.0,-0.204,0.006,1.,3.8,10.3,226.,59.14,77.6,52.18,59.95,0.00,4.44
11983,5/30/14 20:30:00,-888.880,100.0,-0.204,0.006,1.,4.3,8.7,232.,56.98,81.7,51.48,60.22,0.02,4.44
11984,5/30/14 20:45:00,-888.880,100.0,-0.204,0.006,1.,3.4,9.6,241.,56.55,86.7,52.66,60.30,0.00,4.44
11985,5/30/14 21:00:00,-888.880,100.0,-0.204,0.006,1.,2.9,5.4,347.,56.39,88.9,53.19,60.22,0.00,4.42
11986,5/30/14 21:15:00,-888.880,100.0,-0.204,0.006,1.,1.3,2.9,10.,56.30,90.2,53.49,60.30,0.01,4.42
11987,5/30/14 21:30:00,-888.880,100.0,-0.204,0.006,1.,1.3,3.4,25.,55.99,90.9,53.40,60.85,0.02,4.43
11988,5/30/14 21:45:00,-888.880,100.0,-0.204,0.006,1.,1.3,2.9,29.,55.81,91.6,53.44,61.00,0.00,4.43
11989,5/30/14 22:00:00,-888.880,100.0,-0.204,0.006,1.,0.0,1.3,28.,55.78,92.0,53.51,61.03,0.00,4.39
11990,5/30/14 22:15:00,-888.880,100.0,-0.204,0.006,1.,0.4,1.6,28.,55.72,92.6,53.64,60.82,0.00,4.42
11991,5/30/14 22:30:00,-888.880,100.0,-0.204,0.006,1.,2.0,4.3,72.,55.17,92.9,53.17,60.69,0.00,4.42
11992,5/30/14 22:45:00,-888.880,100.0,-0.204,0.006,1.,2.0,4.9,66.,54.86,93.1,52.93,60.69,0.00,4.42
11993,5/30/14 23:00:00,-888.880,100.0,-0.204,0.006,1.,2.0,3.8,37.,54.91,93.3,53.04,60.60,0.00,4.39
11994,5/30/14 23:15:00,-888.880,100.0,-0.204,0.006,1.,1.6,4.3,10.,54.48,93.5,52.66,60.51,0.00,4.41
11995,5/30/14 23:30:00,-888.880,100.0,-0.204,0.006,1.,2.0,4.5,8.,54.00,93.5,52.20,60.44,0.00,4.42
11996,5/30/14 23:45:00,-888.880,100.0,-0.204,0.006,1.,1.3,3.4,337.,53.78,93.8,52.07,60.35,0.00,4.42
11997,5/31/14 00:00:00,-888.880,100.0,-0.204,0.006,1.,2.5,5.4,354.,53.26,94.0,51.60,60.22,0.00,4.39
11998,5/31/14 00:15:00,-888.880,100.0,-0.204,0.006,1.,2.9,5.8,355.,52.77,93.8,51.06,60.08,0.00,4.40
